ImageId,EncodedPixels
fe9adb627a6f45747c5a8223b671774791ededf9364f6544be487c540107fa4f,22379 5 22632 11 22887 13 23142 15 23398 16 23654 16 23910 16 24166 16 24422 16 24678 15 24935 13 25192 11 25450 7
fe9adb627a6f45747c5a8223b671774791ededf9364f6544be487c540107fa4f,28212 7 28467 10 28723 12 28978 14 29234 15 29490 15 29746 16 30002 16 30258 16 30514 16 30770 16 31026 16 31282 16 31539 15 31796 13 32053 12 32311 8
fe9adb627a6f45747c5a8223b671774791ededf9364f6544be487c540107fa4f,8541 9 8796 11 9050 14 9305 15 9561 15 9816 16 10072 16 10328 16 10584 16 10840 16 11096 15 11352 14 11609 11 11865 9 12122 6
fe9adb627a6f45747c5a8223b671774791ededf9364f6544be487c540107fa4f,24144 5 24398 8 24653 10 24909 10 25164 12 25421 11 25677 11 25933 11 26190 10 26447 9 26704 7 26961 5
fe9adb627a6f45747c5a8223b671774791ededf9364f6544be487c540107fa4f,8267 4 8522 6 8778 7 9033 9 9288 10 9544 10 9799 11 10055 11 10311 11 10567 11 10822 12 11078 11 11334 11 11591 9 11847 8 12103 7 12361 3
fe9adb627a6f45747c5a8223b671774791ededf9364f6544be487c540107fa4f,53804 3 54058 7 54313 9 54567 11 54823 11 55079 11 55335 11 55591 10 55848 9 56105 7 56363 3
fe9adb627a6f45747c5a8223b671774791ededf9364f6544be487c540107fa4f,24 14 279 16 534 17 790 17 1045 18 1301 18 1557 18 1814 16 2070 15 2326 14 2583 10 2842 3
fe9adb627a6f45747c5a8223b671774791ededf9364f6544be487c540107fa4f,21442 2 21697 5 21952 7 22206 9 22461 10 22716 11 22971 12 23227 11 23483 10 23739 9 23996 6
fe9adb627a6f45747c5a8223b671774791ededf9364f6544be487c540107fa4f,8883 3 9136 7 9391 9 9646 11 9901 14 10156 17 10412 17 10667 18 10923 18 11180 17 11436 17 11693 15 11950 13 12207 11 12464 9 12723 4
fe9adb627a6f45747c5a8223b671774791ededf9364f6544be487c540107fa4f,8645 1 8899 5 9155 5 9410 7 9665 8 9920 9 10175 10 10431 10 10687 10 10944 9 11201 7 11458 4
fe9adb627a6f45747c5a8223b671774791ededf9364f6544be487c540107fa4f,7420 3 7671 9 7924 12 8177 15 8432 16 8687 17 8942 17 9198 14 9454 11 9710 8 9966 7
fe9adb627a6f45747c5a8223b671774791ededf9364f6544be487c540107fa4f,6706 7 6961 9 7216 11 7471 13 7727 14 7983 14 8239 15 8495 15 8751 15 9007 15 9263 15 9520 14 9777 13 10033 12 10290 11 10548 7
fe9adb627a6f45747c5a8223b671774791ededf9364f6544be487c540107fa4f,235 17 492 15 751 11 1011 5
fe9adb627a6f45747c5a8223b671774791ededf9364f6544be487c540107fa4f,8333 6 8587 9 8843 9 9099 10 9356 9 9612 8 9869 7 10126 6 10383 5 10639 4 10896 3
fe9adb627a6f45747c5a8223b671774791ededf9364f6544be487c540107fa4f,6812 6 7067 8 7322 10 7577 11 7833 11 8089 11 8346 10 8602 10 8859 8 9117 5
fe9adb627a6f45747c5a8223b671774791ededf9364f6544be487c540107fa4f,42786 7 43041 9 43296 11 43551 13 43807 14 44063 14 44319 14 44575 14 44832 13 45089 11 45346 9 45604 5
fe9adb627a6f45747c5a8223b671774791ededf9364f6544be487c540107fa4f,60204 4 60458 7 60714 8 60969 9 61224 10 61480 10 61736 10 61992 10 62248 10 62505 9 62762 7 63021 3
fe9adb627a6f45747c5a8223b671774791ededf9364f6544be487c540107fa4f,17084 4 17338 8 17593 9 17849 10 18104 11 18360 10 18616 10 18873 8 19130 6 19388 3
fe9adb627a6f45747c5a8223b671774791ededf9364f6544be487c540107fa4f,63271 7 63526 9 63781 11 64037 11 64292 13 64548 13 64805 13 65061 13 65318 12
fe9adb627a6f45747c5a8223b671774791ededf9364f6544be487c540107fa4f,17702 7 17957 9 18212 11 18467 12 18723 13 18978 14 19234 14 19490 14 19746 14 20002 14 20258 13 20514 12 20771 10 21028 8 21285 5
fe9adb627a6f45747c5a8223b671774791ededf9364f6544be487c540107fa4f,15888 4 16142 9 16397 12 16652 14 16908 14 17163 16 17419 16 17675 16 17930 16 18187 15 18443 15 18699 14 18956 12 19212 11 19470 8
fe9adb627a6f45747c5a8223b671774791ededf9364f6544be487c540107fa4f,23041 2 23297 3 23553 4 23809 4 24065 5 24321 5 24577 5 24833 6 25089 5 25345 5 25601 5 25857 4
fe9adb627a6f45747c5a8223b671774791ededf9364f6544be487c540107fa4f,2374 5 2629 7 2884 9 3140 10 3395 11 3651 11 3907 11 4164 10 4420 9 4677 7 4934 5
fe9adb627a6f45747c5a8223b671774791ededf9364f6544be487c540107fa4f,18888 3 19142 7 19398 8 19653 10 19909 10 20166 9 20422 8 20679 7 20936 5
fe9adb627a6f45747c5a8223b671774791ededf9364f6544be487c540107fa4f,30627 8 30880 13 31135 15 31391 15 31646 16 31902 16 32158 15 32415 13 32672 11 32931 6
fe9adb627a6f45747c5a8223b671774791ededf9364f6544be487c540107fa4f,51039 5 51293 9 51548 11 51804 11 52060 11 52316 11 52573 8 52830 6 53088 3
fe9adb627a6f45747c5a8223b671774791ededf9364f6544be487c540107fa4f,340 4 595 6 850 8 1106 9 1362 10 1619 9 1875 9 2132 7 2389 6
fe9adb627a6f45747c5a8223b671774791ededf9364f6544be487c540107fa4f,55913 8 56167 13 56422 16 56678 17 56934 17 57190 17 57446 17 57703 16 57960 15 58216 14 58474 12 58731 10 58991 4
fe9adb627a6f45747c5a8223b671774791ededf9364f6544be487c540107fa4f,57123 6 57378 9 57634 10 57890 11 58145 12 58401 12 58657 12 58913 11 59168 11 59424 10 59680 9 59937 7 60193 6
fe9adb627a6f45747c5a8223b671774791ededf9364f6544be487c540107fa4f,26586 4 26840 8 27095 10 27350 12 27606 12 27861 13 28117 13 28374 12 28630 11 28887 9 29144 7
fe9adb627a6f45747c5a8223b671774791ededf9364f6544be487c540107fa4f,59742 2 59996 7 60252 9 60508 10 60764 10 61020 11 61276 11 61532 11 61789 10 62046 9 62303 7
fe9adb627a6f45747c5a8223b671774791ededf9364f6544be487c540107fa4f,4613 6 4867 14 5122 17 5378 18 5633 20 5889 20 6146 18 6404 13 6663 7
fe9adb627a6f45747c5a8223b671774791ededf9364f6544be487c540107fa4f,55303 2 55555 8 55810 10 56065 12 56321 12 56577 12 56833 12 57089 12 57345 11 57601 10 57857 9 58113 8 58372 2
fe9adb627a6f45747c5a8223b671774791ededf9364f6544be487c540107fa4f,2745 3 3000 6 3255 9 3510 12 3766 12 4022 12 4278 12 4534 12 4790 12 5046 12 5302 6 5309 4 5560 3
fe9adb627a6f45747c5a8223b671774791ededf9364f6544be487c540107fa4f,59758 4 60013 7 60268 9 60523 10 60778 11 61034 11 61290 11 61546 11 61802 11 62058 10 62315 7 62572 5
fe9adb627a6f45747c5a8223b671774791ededf9364f6544be487c540107fa4f,21297 4 21552 7 21807 8 22062 10 22317 12 22572 13 22827 14 23083 14 23339 14 23595 13 23851 12 24108 10 24365 7
fe9adb627a6f45747c5a8223b671774791ededf9364f6544be487c540107fa4f,23320 4 23575 7 23830 9 24085 10 24341 10 24597 10 24854 9 25111 8 25368 7
fe9adb627a6f45747c5a8223b671774791ededf9364f6544be487c540107fa4f,50516 2 50769 12 51024 14 51279 14 51535 13 51791 13 52048 12 52304 12 52561 12 52818 12 53076 10 53334 6
fe9adb627a6f45747c5a8223b671774791ededf9364f6544be487c540107fa4f,8961 2 9217 3 9473 3 9729 4 9985 4 10241 4 10497 4 10753 4 11009 4 11265 4 11521 3 11777 3 12033 2
fe9adb627a6f45747c5a8223b671774791ededf9364f6544be487c540107fa4f,27148 2 27403 4 27658 5 27914 6 28169 7 28425 7 28681 8 28937 8 29193 8 29449 7 29705 7 29961 6 30219 2
fe9adb627a6f45747c5a8223b671774791ededf9364f6544be487c540107fa4f,4227 4 4482 6 4737 8 4993 8 5247 11 5501 13 5756 14 6012 14 6268 15 6524 15 6780 15 7036 15 7293 13 7555 7 7813 3
fe9adb627a6f45747c5a8223b671774791ededf9364f6544be487c540107fa4f,53499 2 53754 4 54009 7 54265 7 54521 7 54777 7 55033 7 55289 7 55546 6 55802 6 56059 5
fe9adb627a6f45747c5a8223b671774791ededf9364f6544be487c540107fa4f,63 10 319 10 575 10 832 8 1089 6
fe9adb627a6f45747c5a8223b671774791ededf9364f6544be487c540107fa4f,36353 6 36609 8 36865 9 37121 9 37377 9 37633 9 37889 8 38145 7 38401 6 38659 4
fe9adb627a6f45747c5a8223b671774791ededf9364f6544be487c540107fa4f,17821 4 18075 8 18331 8 18587 8 18843 8 19100 7 19356 4
fe9adb627a6f45747c5a8223b671774791ededf9364f6544be487c540107fa4f,47968 4 48223 7 48479 7 48735 8 48991 9 49248 9 49506 7 49763 6 50020 5
fe9adb627a6f45747c5a8223b671774791ededf9364f6544be487c540107fa4f,54302 4 54557 7 54813 8 55068 9 55324 9 55580 9 55835 10 56091 10 56347 9 56603 8 56859 7 57115 7 57371 6 57628 5 57884 5
fe9adb627a6f45747c5a8223b671774791ededf9364f6544be487c540107fa4f,19634 5 19889 8 20145 9 20400 10 20656 11 20912 11 21168 11 21425 10 21682 8 21940 6 22197 4
fe9adb627a6f45747c5a8223b671774791ededf9364f6544be487c540107fa4f,14595 4 14849 8 15105 11 15361 11 15617 11 15873 11 16129 11 16386 9
fe9adb627a6f45747c5a8223b671774791ededf9364f6544be487c540107fa4f,20709 7 20964 9 21219 12 21475 12 21731 13 21987 13 22244 12 22500 12 22757 11 23013 11 23270 10 23527 9 23784 7 24042 5
fe9adb627a6f45747c5a8223b671774791ededf9364f6544be487c540107fa4f,6942 2 7197 5 7453 6 7708 7 7964 7 8220 7 8477 5 8733 4
fe9adb627a6f45747c5a8223b671774791ededf9364f6544be487c540107fa4f,30987 3 31242 5 31497 7 31753 8 32009 9 32265 9 32521 9 32778 7 33035 4
fe9adb627a6f45747c5a8223b671774791ededf9364f6544be487c540107fa4f,25021 7 25276 9 25531 11 25787 11 26043 11 26298 12 26554 11 26810 10 27066 10 27324 7
fe9adb627a6f45747c5a8223b671774791ededf9364f6544be487c540107fa4f,33824 3 34079 6 34334 8 34589 10 34844 11 35099 13 35355 13 35611 13 35868 12 36124 11 36380 11 36636 10 36893 7 37151 1
fe9adb627a6f45747c5a8223b671774791ededf9364f6544be487c540107fa4f,19453 4 19707 6 19963 6 20219 6 20475 6 20733 4 20991 2
fe9adb627a6f45747c5a8223b671774791ededf9364f6544be487c540107fa4f,10523 2 10775 9 11029 12 11284 14 11540 15 11797 14 12053 14 12309 14 12565 14 12822 12 13078 12 13336 8 13593 6
fe9adb627a6f45747c5a8223b671774791ededf9364f6544be487c540107fa4f,2597 3 2852 5 3107 7 3363 7 3619 6 3876 4 4133 2
fe9adb627a6f45747c5a8223b671774791ededf9364f6544be487c540107fa4f,8214 4 8469 6 8724 7 8979 8 9235 8 9491 8 9747 8 10003 8 10259 8 10515 6 10772 2
fe9adb627a6f45747c5a8223b671774791ededf9364f6544be487c540107fa4f,6580 5 6835 7 7090 9 7346 9 7602 8 7858 7 8115 5 8372 3
fe9adb627a6f45747c5a8223b671774791ededf9364f6544be487c540107fa4f,47218 4 47473 6 47728 7 47984 7 48240 7 48497 5
fe9adb627a6f45747c5a8223b671774791ededf9364f6544be487c540107fa4f,45166 5 45421 8 45676 10 45932 10 46187 10 46443 9 46700 7 46957 4
fe9adb627a6f45747c5a8223b671774791ededf9364f6544be487c540107fa4f,7357 2 7611 4 7866 6 8121 7 8377 7 8632 7 8889 6 9145 5 9402 2
fe9adb627a6f45747c5a8223b671774791ededf9364f6544be487c540107fa4f,53858 5 54113 7 54368 8 54624 8 54880 9 55136 8 55393 7 55649 7 55906 5 56163 3
fe9adb627a6f45747c5a8223b671774791ededf9364f6544be487c540107fa4f,11277 4 11532 5 11787 6 12042 7 12298 7 12554 7 12809 8 13065 8 13322 7 13578 7 13835 6 14092 4
fe9adb627a6f45747c5a8223b671774791ededf9364f6544be487c540107fa4f,12293 4 12548 5 12804 5 13060 5 13316 5 13573 3
fe9adb627a6f45747c5a8223b671774791ededf9364f6544be487c540107fa4f,9880 6 10136 8 10391 9 10647 10 10904 8 11160 7 11418 4
fe9adb627a6f45747c5a8223b671774791ededf9364f6544be487c540107fa4f,49657 3 49912 6 50167 9 50423 9 50679 9 50935 9 51191 9 51448 4
fe9adb627a6f45747c5a8223b671774791ededf9364f6544be487c540107fa4f,29871 3 30126 5 30382 5 30638 5 30894 5 31151 3
fe9adb627a6f45747c5a8223b671774791ededf9364f6544be487c540107fa4f,25106 4 25361 7 25617 11 25872 13 26128 14 26384 14 26640 14 26897 13 27153 13 27409 13 27665 12 27922 10 28181 5
fe9adb627a6f45747c5a8223b671774791ededf9364f6544be487c540107fa4f,33295 6 33551 8 33807 9 34063 10 34319 10 34575 10 34831 10 35091 5 35348 3
fe9adb627a6f45747c5a8223b671774791ededf9364f6544be487c540107fa4f,8580 6 8836 7 9091 8 9346 10 9602 10 9858 10 10114 10 10371 9 10628 8 10884 11 11141 11 11398 11 11656 8 11915 4
fe9adb627a6f45747c5a8223b671774791ededf9364f6544be487c540107fa4f,4392 1 4646 5 4902 5 5158 5 5414 5 5671 3
fe9adb627a6f45747c5a8223b671774791ededf9364f6544be487c540107fa4f,19355 1 19609 8 19864 9 20120 9 20377 7 20634 4
fe9adb627a6f45747c5a8223b671774791ededf9364f6544be487c540107fa4f,97 9 354 8 611 5
fac507fa4d1649e8b24c195d990f1fc3ca3633d917839e1751a9d412a14ab5e3,62716 2 62970 6 63225 8 63480 9 63736 9 63991 10 64247 10 64503 10 64759 10 65016 9 65272 9 65529 8
fac507fa4d1649e8b24c195d990f1fc3ca3633d917839e1751a9d412a14ab5e3,16681 8 16936 10 17191 11 17447 11 17703 11 17959 11 18215 11 18472 9 18728 9 18985 7 19241 6 19499 2
fac507fa4d1649e8b24c195d990f1fc3ca3633d917839e1751a9d412a14ab5e3,42857 5 43112 7 43367 9 43623 10 43879 11 44135 11 44392 11 44648 11 44905 10 45161 10 45418 9 45675 7 45932 5 46190 2
fac507fa4d1649e8b24c195d990f1fc3ca3633d917839e1751a9d412a14ab5e3,61825 6 62081 7 62337 9 62593 10 62849 10 63105 10 63361 10 63617 10 63873 9 64129 9 64385 8 64642 6
fac507fa4d1649e8b24c195d990f1fc3ca3633d917839e1751a9d412a14ab5e3,56159 6 56414 9 56669 10 56924 12 57179 13 57435 13 57691 13 57947 12 58203 12 58460 10 58717 7 58975 3
fac507fa4d1649e8b24c195d990f1fc3ca3633d917839e1751a9d412a14ab5e3,65 5 320 8 576 8 832 8 1088 8 1344 8 1600 8 1857 7 2114 6 2372 3
fac507fa4d1649e8b24c195d990f1fc3ca3633d917839e1751a9d412a14ab5e3,46594 6 46849 8 47105 8 47361 9 47617 9 47873 9 48129 8 48385 8 48643 5 48900 4
fac507fa4d1649e8b24c195d990f1fc3ca3633d917839e1751a9d412a14ab5e3,53863 3 54118 5 54373 7 54629 8 54885 8 55141 9 55397 9 55654 8 55911 6
fac507fa4d1649e8b24c195d990f1fc3ca3633d917839e1751a9d412a14ab5e3,58694 4 58948 8 59202 12 59457 14 59713 14 59969 14 60225 14 60481 14 60737 14 60994 12 61251 10 61508 8 61765 5
fac507fa4d1649e8b24c195d990f1fc3ca3633d917839e1751a9d412a14ab5e3,39505 5 39760 7 40015 9 40271 9 40527 9 40783 9 41039 9 41295 8 41551 7 41809 4
fac507fa4d1649e8b24c195d990f1fc3ca3633d917839e1751a9d412a14ab5e3,46631 6 46886 8 47141 10 47397 11 47653 12 47909 12 48165 12 48421 12 48677 12 48933 11 49190 9 49446 8 49703 6
fac507fa4d1649e8b24c195d990f1fc3ca3633d917839e1751a9d412a14ab5e3,50164 4 50419 6 50674 8 50930 8 51186 8 51441 8 51697 8 51953 8 52211 5
fac507fa4d1649e8b24c195d990f1fc3ca3633d917839e1751a9d412a14ab5e3,38969 5 39224 7 39480 7 39736 8 39992 8 40248 8 40505 7 40762 5
fac507fa4d1649e8b24c195d990f1fc3ca3633d917839e1751a9d412a14ab5e3,23049 4 23302 9 23556 12 23810 14 24065 15 24321 15 24577 15 24833 15 25089 14 25347 12 25603 10 25860 8 26117 5 26374 3
fac507fa4d1649e8b24c195d990f1fc3ca3633d917839e1751a9d412a14ab5e3,59934 5 60188 8 60443 10 60699 10 60955 10 61211 9 61467 9 61724 8 61982 5 62239 4
fac507fa4d1649e8b24c195d990f1fc3ca3633d917839e1751a9d412a14ab5e3,31463 2 31718 5 31973 6 32228 7 32484 8 32739 9 32995 8 33251 8 33508 6 33766 4
fac507fa4d1649e8b24c195d990f1fc3ca3633d917839e1751a9d412a14ab5e3,58682 5 58936 8 59191 9 59447 9 59703 9 59959 9 60215 8 60471 7 60728 5 60985 4
fac507fa4d1649e8b24c195d990f1fc3ca3633d917839e1751a9d412a14ab5e3,51165 4 51420 6 51676 7 51932 8 52188 9 52445 8 52702 7 52958 7 53215 5
fac507fa4d1649e8b24c195d990f1fc3ca3633d917839e1751a9d412a14ab5e3,31999 2 32253 4 32508 5 32764 5 33019 6 33275 6 33531 6 33787 6 34044 5 34301 4
fac507fa4d1649e8b24c195d990f1fc3ca3633d917839e1751a9d412a14ab5e3,19201 3 19457 4 19713 4 19969 4 20225 4 20481 4 20737 4 20993 3 21249 2
fac507fa4d1649e8b24c195d990f1fc3ca3633d917839e1751a9d412a14ab5e3,49897 5 50152 7 50407 8 50662 9 50918 9 51173 10 51429 10 51685 10 51941 10 52197 9 52453 9 52709 9 52965 8 53221 8 53477 7 53734 5
fac507fa4d1649e8b24c195d990f1fc3ca3633d917839e1751a9d412a14ab5e3,47230 3 47485 5 47742 5 47997 6 48253 7 48509 7 48764 8 49020 8 49275 9 49531 7 49787 6 50045 3
fac507fa4d1649e8b24c195d990f1fc3ca3633d917839e1751a9d412a14ab5e3,15108 2 15362 5 15618 6 15873 7 16129 7 16385 7 16641 7 16897 7 17153 7 17409 6
fac507fa4d1649e8b24c195d990f1fc3ca3633d917839e1751a9d412a14ab5e3,16875 6 17129 8 17385 8 17640 10 17896 10 18152 11 18408 11 18664 11 18921 10 19179 7
fac507fa4d1649e8b24c195d990f1fc3ca3633d917839e1751a9d412a14ab5e3,31778 6 32034 8 32289 9 32545 10 32801 10 33057 10 33313 10 33569 10 33826 9 34082 9 34338 7
fac507fa4d1649e8b24c195d990f1fc3ca3633d917839e1751a9d412a14ab5e3,63001 7 63256 9 63511 10 63767 10 64023 11 64278 11 64535 10 64792 9 65048 8
fac507fa4d1649e8b24c195d990f1fc3ca3633d917839e1751a9d412a14ab5e3,47223 4 47478 7 47734 7 47990 7 48246 7 48502 6 48759 4
fac507fa4d1649e8b24c195d990f1fc3ca3633d917839e1751a9d412a14ab5e3,33011 3 33265 7 33519 10 33775 11 34031 11 34287 11 34543 11 34799 11 35055 10 35312 9 35569 6
fac507fa4d1649e8b24c195d990f1fc3ca3633d917839e1751a9d412a14ab5e3,51713 5 51969 4 52225 4 52481 6 52737 7 52993 7 53249 7 53505 8 53761 8 54017 8 54273 8 54529 8 54785 8 55041 8 55298 6 55556 3
fac507fa4d1649e8b24c195d990f1fc3ca3633d917839e1751a9d412a14ab5e3,16107 6 16362 8 16618 8
fac507fa4d1649e8b24c195d990f1fc3ca3633d917839e1751a9d412a14ab5e3,49409 1 49665 2 49921 2 50177 3 50433 3 50689 4 50945 5 51201 6 51457 6 51718 2 51973 3 52229 3 52487 1
fac507fa4d1649e8b24c195d990f1fc3ca3633d917839e1751a9d412a14ab5e3,14850 3 15105 3 15361 1 15617 1
f5effed21f671bbf4551ecebb7fe95f3be1cf09c16a60afe64d2f0b95be9d1eb,253962 5 254469 14 254979 21 255490 25 256001 29 256513 32 257025 34 257537 35 258049 37 258561 39 259073 41 259585 42 260097 43 260609 44 261121 46 261633 47 262145 49 262657 50 263169 51 263681 53 264193 54 264706 53 265218 54 265731 53 266243 53 266755 54 267267 54 267780 53 268292 53 268805 53 269319 51 269833 50 270347 48 270860 47 271374 45 271887 44 272401 41 272916 38 273430 35 273944 32 274459 28 274974 23 275499 5
f5effed21f671bbf4551ecebb7fe95f3be1cf09c16a60afe64d2f0b95be9d1eb,155803 21 156314 22 156824 25 157335 27 157845 29 158356 30 158866 32 159377 33 159887 35 160398 36 160908 38 161419 39 161930 40 162441 41 162952 42 163463 43 163974 44 164485 44 164996 45 165507 45 166018 45 166529 44 167041 42 167552 42 168064 40 168575 40 169087 39 169598 38 170109 38 170621 37 171132 36 171643 35 172153 34 172665 32 173177 29 173689 25 174203 13
f5effed21f671bbf4551ecebb7fe95f3be1cf09c16a60afe64d2f0b95be9d1eb,90134 15 90644 19 91154 23 91664 25 92175 27 92685 29 93196 30 93707 30 94218 31 94729 31 95241 30 95752 30 96263 30 96773 31 97284 32 97795 32 98307 31 98818 31 99329 32 99841 31 100353 31 100865 30 101377 30 101889 30 102401 29 102913 29 103425 29 103937 29 104452 23 104968 19 105486 10
f5effed21f671bbf4551ecebb7fe95f3be1cf09c16a60afe64d2f0b95be9d1eb,247984 19 248495 25 249007 29 249519 32 250031 34 250543 37 251056 39 251568 42 252081 43 252594 44 253106 46 253619 46 254133 45 254650 40 255166 36 255682 32 256199 27 256719 19
f5effed21f671bbf4551ecebb7fe95f3be1cf09c16a60afe64d2f0b95be9d1eb,255036 8 255545 17 256055 21 256566 24 257077 27 257588 30 258100 32 258611 35 259123 37 259635 39 260148 40 260660 42 261173 44 261686 45 262198 47 262711 49 263224 50 263737 52 264250 53 264763 55 265276 56 265790 56 266303 57 266817 58 267331 57 267846 56 268359 56 268873 56 269387 55 269900 55 270414 55 270928 53 271442 51 271956 49 272471 46 272985 44 273499 42 274012 41 274527 38 275042 35 275556 33 276070 31 276585 24 277101 16
f5effed21f671bbf4551ecebb7fe95f3be1cf09c16a60afe64d2f0b95be9d1eb,1 9 513 9 1025 8 1537 8 2049 7 2561 6 3073 5 3586 2
f5effed21f671bbf4551ecebb7fe95f3be1cf09c16a60afe64d2f0b95be9d1eb,226866 9 227375 14 227884 18 228384 30 228893 34 229403 36 229913 39 230424 40 230935 42 231446 44 231957 46 232468 49 232979 51 233490 52 234002 52 234514 52 235026 52 235538 52 236051 51 236564 50 237077 48 237590 44 238105 39 238621 31 239140 20
f5effed21f671bbf4551ecebb7fe95f3be1cf09c16a60afe64d2f0b95be9d1eb,140900 10 141409 14 141919 16 142428 20 142939 21 143449 22 143960 23 144472 23 144983 23 145495 23 146007 22 146518 22 147030 21 147543 20 148055 19 148567 19 149080 21 149592 23 150105 22 150618 22 151131 21 151645 18 152163 12
f5effed21f671bbf4551ecebb7fe95f3be1cf09c16a60afe64d2f0b95be9d1eb,135318 13 135829 14 136340 15 136850 17 137361 18 137871 20 138382 21 138893 22 139403 24 139915 24 140426 25 140937 26 141442 33 141953 34 142465 34 142978 32 143490 31 144002 30 144513 29 145025 27 145537 2 145540 23 146048 25 146560 23 147071 23 147582 22 148092 22 148603 23 149114 22 149625 22 150136 22 150647 21 151158 21 151669 21 152180 21 152692 20 153204 19 153716 18 154228 17 154740 16 155252 13 155764 12 156278 8
f5effed21f671bbf4551ecebb7fe95f3be1cf09c16a60afe64d2f0b95be9d1eb,184527 15 185036 21 185542 27 186050 31 186560 33 187050 11 187069 36 187557 60 188065 64 188572 69 189082 71 189588 77 190095 82 190601 88 191113 88 191625 88 192137 88 192649 88 193163 86 193679 82 194192 77 194707 65 195221 50 195736 21 195771 5 196250 14
f5effed21f671bbf4551ecebb7fe95f3be1cf09c16a60afe64d2f0b95be9d1eb,252555 7 253063 16 253575 20 254087 23 254599 25 255111 27 255626 27 256138 30 256652 30 257165 31 257238 7 257679 33 257751 6 258193 33 258264 5 258708 35 259222 37 259736 40 260250 41 260764 43 261278 49 261792 48 262305 50 262820 47 263333 46 263847 44 264361 42 264874 42 265388 40 265903 36 266419 31 266938 21
f5effed21f671bbf4551ecebb7fe95f3be1cf09c16a60afe64d2f0b95be9d1eb,284366 4 284877 10 285389 14 285901 15 286413 17 286926 16 287439 17 287952 19 288466 19 288979 19 289492 19 290005 19 290519 18 291033 17 291547 15 292059 15 292571 15 293083 15 293594 16 294106 16 294618 15 295130 15 295642 14 296155 13 296667 12 297180 9 297696 1
